title,link,like,angry
"한투證, 선순위 PF대출채권 투자 부동산펀드 선착순 모집",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008908272,0,0
"초역세권, 전설의 단지도 소용 없었다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=047&aid=0002205761,2,4
"""서울 집값 폭등 8할, 박원순 책임"" 국감서 부동산정책 난타(종합)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0010418094,11,280
역세권 아파트 '청약불패' 행진..이달 신규 분양 단지는?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004242066,1,1
"[현장영상] 정부, 부동산 추가 대책 발표",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001193037,538,394
[주간부동산시황] 서울 아파트값 4주 연속 하락…하락지역도 확대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002298453,2,0
"부동산 불황 속 피어난 섹션 오피스, 강남 `대청비즈오피스` 12월 중 분양",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002498753,0,0
"상가 부동산 시장, 분양·거래 감소 '위축'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=076&aid=0003332553,0,0
청약광풍 분 단지 3대 조건 ‘낮은 분양가·역세권·넓은 청약기회’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004254484,0,0
"[9·13부동산대책]국토부, 21일 주택공급 대책 발표…신규택지 30곳 개발",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008806586,"1,065",420
"한국투자증권, 선순위 PF대출채권 투자 부동산펀드 판매",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000703513,0,0
수서 역세권 개발 토지보상금 풀리자 주변 아파트 시세 들썩,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000433935,6,1
9.13 부동산 대책 발표...핵심 키워드는?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001193254,0,1
[S머니]GTX 역세권따라 집값 수억 차이...기획부동산까지 등장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003439984,30,8
군자역 더블역세권 오피스텔… '스테이 더 디자이너스 군자' 본격 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000716292,0,0
[9·13부동산대책] '부동산과의 전쟁'…종부세 인상·다주택자 대출 차단(종합...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004011092,"3,240","2,456"
"박원순, 서울에 실험적 공공주택 8만호 짓는다(종합)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0008979984,8,37
연이은 부동산대책 약발…서울 집값 상승세 '주춤',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008820032,1,0
"한투증권, 선순위 PF대출채권 투자 부동산펀드 선착순 모집",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004249973,0,0
서울시 “2022년까지 8만호 공급”…호텔·빈 건물·도로위에도 공공주택,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=032&aid=0002913385,1,5
‘초역세권 오피스텔과 상가’ 12월 중 공급 예정,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004060738,0,0
오피스텔도 양극화…'더블 역세권' 주목,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008898953,2,1
"[부동산캘린더] '루원시티 SK 리더스뷰' 등 전국 13곳, 7650가구 청약",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000418524,0,0
"한투證, 선순위 PF대출채권 투자 부동산펀드 선착순 모집",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001463920,0,0
역세권에 철도시설물도 포함…수색 등 개발 탄력,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003413128,13,1
용산과 마포를 동시에 누리는 더블 역세권 스트리트형 상가 용산 롯데캐슬 센...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004146144,0,0
[부동산] 2019년 대규모 토지보상금 풀리면…,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=037&aid=0000025950,8,13
땅보상금 내년까지 30조...부동산시장으로 흘러가나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003424928,0,1
땅보상금 내년까지 30조...부동산시장으로 흘러가나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003424928,0,1
뉴4 역세권은 어디? 부동산 고수가 콕 찍어드립니다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003413039,2,19
"서울시 “그린벨트 해제 반대, 역세권 주택은 확대”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=056&aid=0010617305,6,4
"공급대책에 서울 그린벨트해제 빠질듯…""도심역세권 규제완화""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0010341618,27,18
서울 부동산 규제에… 남양주가 뜬다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003326498,0,0
[집코노미] 잃어버린 20년 후 일본에서 가장 많이 오른 부동산은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004051765,17,12
"'부동산 변방' 동대문의 역습, 강남·서초 아파트값 상승률 넘어",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004282040,11,1
"부동산 시장 깐깐한 옥석가리기 속, 마곡지구 오피스·상가 '마곡 엠시그니처...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001475726,0,0
[집코노미]부동산 하락 신호 남들보다 먼저 알아채는 10가지 방법,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004052675,20,2
서울의 중심 잇는 알짜 역세권 ‘황학동 한양립스 이노와이즈' 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003460122,0,0
"공급대책에 서울 그린벨트 해제 빠질 듯…""도심 역세권 규제완화""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=055&aid=0000674389,0,0
"성북구 아파트 `길음뉴타운8단지래미안` , 더블역세권 입지로 눈길",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004271625,1,0
"[부동산캘린더] '인천 미추홀 꿈에그린' 등 전국 13곳, 4826가구 청약",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000420717,2,0
[머니+ 부동산Q&A] 강북권 상가주택·소형빌딩 매입 '붐' 왜,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003460870,4,10
수도권 분양단지 청약률 상위 10곳 중 9곳 '역세권',https://search.naver.com/p/crd/rd?m=1&px=307&py=1302&sx=307&sy=712&p=UC4U%2FlprvmsssM8ZI38ssssssuR-115519&q=%EC%84%9C%EC%9A%B8%26%EB%B6%80%EB%8F%99%EC%82%B0%26%EC%97%AD%EC%84%B8%EA%B6%8C&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=fTIjFWuBVTw93U0a7qWbew%3D%3D&time=1581389899114&bt=8&a=nws*e.nav&r=10&i=88000108_000000000000000003460870&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D011%26aid%3D0003460870,4,10
"청약 경쟁률, 분양가·역세권·청약기회 관심에 '비례'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004182107,2,2
부동산 추가 규제 임박..동작·동대문구 투기지역 되나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=011&aid=0003416101,0,0
