title,link,like,angry
“2012년 이후 서울 아파트 5만4000가구 부족… 재건축 규제 풀어야”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004227594,3,1
"홍남기 ""부동산 보유세 비중 높여야…법인세 인하는 신중""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=079&aid=0003171466,1,12
어쩌다 우린 '부동산 인질 사회'서 살게 됐나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=002&aid=0002070751,7,0
공급 확대·거래세 인하…뛰는 집값에 부동산 정책기조 바뀌나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010320513,42,254
"9·13 부동산 대책 이후 내집마련 전략-무주택자, 동대문·수색 청약 노려라",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000060520,0,1
"장하성 ""서울 포함 실수요 있는 곳에 주택공급 확대 고려""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0010319512,23,263
"""내년 부동산 조정받을 것… 청약은 조급할 필요없어""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003415096,4,7
악재 겹친 부동산 시장…내년에도 하락세 이어질까?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002297722,16,5
"바른미래 ""정부·서울시 부동산 정책, 우스운 '두더지 게임' 꼴""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004187175,0,0
"대전 부동산 '울퉁불퉁' 시장 온기…""오르는 곳만 올랐다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000418281,8,7
서울 주택공급 “과잉” vs “부족”… 같은 수치 정반대 해석,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001088892,12,25
[단독]공급 부족한데…올해 서울 재개발·재건축 구역지정 2곳 그쳐,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004251505,10,69
부동산 ‘그들만의 리그’ 심화된다…유동자금 1100조 어디로?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000169628,28,69
"서울 중형주택, 인허가 급감…공급부족 '부메랑' 우려",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008858979,8,16
`공급부족·분양가상한제`가 불러온 수도권 청약광풍,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002490962,1,2
뜨거운 감자 '금리인상' 부동산시장 영향은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008935819,16,4
[규제폭탄에 찬바람 도는 분양시장] 서울 올해 신규 주택분양 반토막.. 공급부...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004133613,3,2
"[9.21공급대책]추석 앞두고 3종세트 쏟아낸 정부, 집값 잡을까?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008822597,2,28
윤관석 “정부여당 부동산 오락가락? 오해다”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=032&aid=0002892533,3,19
"[금융안정보고서] 부동산 부채 '위험 노출액' 1800조원 ""금융안정 리스크""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000415985,0,0
[2019 부동산시장 대전망] 내년 상반기까지 주택가격 조정…틈새는 있다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000707589,0,10
[부동산] 2019년 대규모 토지보상금 풀리면…,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=037&aid=0000025950,8,13
보수언론은 부동산 정책을 어떻게 물어뜯었나?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=002&aid=0002069068,17,48
"서울 등 주택부족 이제 절감하나.. 서울, 수도권서 대거 공급 나서",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004098241,5,3
[집코노미]부동산 하락 신호 남들보다 먼저 알아채는 10가지 방법,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004052675,20,2
"'공급 확대' 해법 ""수도권 30만 가구 짓는다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=214&aid=0000869566,5,2
주택공급 확대 급물살…정부 20일 전후 공공택지 공개 예정,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003572825,359,285
"""세계 최고 부동산 거품 도시는 홍콩"" UBS 보고서",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008828114,1,1
"""마르지 않은 부동산 대책""…8·27 대책 다음은?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000414253,1,8
"[집코노미] 주가 급락, 부동산 하락으로 이어질까",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004036163,6,42
한은 “부동산 익스포저 1800조원 달해”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=028&aid=0002426020,0,1
"[8·27방안]'추가 규제 지역·공급 확대'…""단기 진정 효과""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003556713,8,0
‘집값 전쟁 시즌2’… 오를 대로 오른 뒤에 수도권 공급 확대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0002938834,3,68
8·27대책도 '심드렁'…안정적 주택공급정책 요구 커,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008776769,2,14
정부 주택공급 확대에도 싸늘한 시장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002479527,7,28
책상머리 찔끔대책 부동산시장 불확실성만 키웠다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008800820,2,75
"박원순 ""여의도·용산개발, 부동산 과열 원인 동의 못해""(종합)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0008916380,0,10
집이 있느냐 없느냐…부동산에는 6개의 계급이 있다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=020&aid=0003170012,39,75
"윤관석 ""곧 부동산 추가대책"" vs 김현아 ""이미 쑥대밭인데""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=079&aid=0003138194,3,57
공급많은데 내집없어…다주택자ㆍ집값이 문제,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=422&aid=0000346613,7,73
[부동산] 데이터로 무장한 30대 부동산 전문가 3명의 내년 시장 전망,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=037&aid=0000026012,0,2
[I-리포트] 서울 부동산 여전히 공급부족…추가상승 전망-교보證,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=031&aid=0000461844,0,0
뒤늦은 대규모 '주택 공급' 카드 매력적 땅없어 딜레마…그린벨트 만지작?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008778976,12,119
[9·13 부동산 대책] 결국 '서울 그린벨트 해제' 합의 실패…'공급계획' 빠졌...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004315039,2,3
"부동산 전문가 ""잇단 대책에도 서울 집값 계속 오를 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004211135,80,311
文대통령 위협하는 부동산…공급 확대가 대책?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=002&aid=0002067481,2,1
[집코노미] 스타 부동산 강사들이 콕 찍은 대전·광주·대구마저…,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004059275,10,1
'공급 확대' 꺼냈다…2022년까지 30만 가구 공급,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=214&aid=0000869485,15,8
‘9·21 주택공급’ 발표…눈 여겨 볼 택지지구는,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0002944556,0,0
"현대硏 ""주택 공급과잉 우려…부동산 경기 경착륙할수도""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010251957,14,1
합동점검 비웃듯 전화영업… 비수기에도 달아오른 부동산,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002477889,0,1
수도권에 신규택지 14곳 이상 추가 확보…24만2천호 공급(종합),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010301137,5,18
이번엔 김현미…또 나온 文정부의 부동산發 금리 인상론,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004215115,11,68
"수도권 그린벨트 주택공급 후폭풍…""주민 반발에 실효성 논란도""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000415141,24,130
"부동산 전문가 ""잇단 대책에도 서울 집값 계속 오를 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004211135,80,311
文대통령 위협하는 부동산…공급 확대가 대책?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=002&aid=0002067481,2,1
[집코노미] 스타 부동산 강사들이 콕 찍은 대전·광주·대구마저…,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004059275,10,1
'공급 확대' 꺼냈다…2022년까지 30만 가구 공급,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=214&aid=0000869485,15,8
‘9·21 주택공급’ 발표…눈 여겨 볼 택지지구는,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0002944556,0,0
"현대硏 ""주택 공급과잉 우려…부동산 경기 경착륙할수도""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010251957,14,1
합동점검 비웃듯 전화영업… 비수기에도 달아오른 부동산,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002477889,0,1
수도권에 신규택지 14곳 이상 추가 확보…24만2천호 공급(종합),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010301137,5,18
이번엔 김현미…또 나온 文정부의 부동산發 금리 인상론,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004215115,11,68
"수도권 그린벨트 주택공급 후폭풍…""주민 반발에 실효성 논란도""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000415141,24,130
박원순 “공공임대주택 보급으로 정부 공급확대 정책에 협조”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=469&aid=0000327567,2,3
"재개발 규제 수위 어디까지…""공급 감소 부작용 우려 고려해야""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000414987,12,52
"김동연 ""부동산 진정된 모습""…인터넷 가격담합 대책 마련 지시",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008844157,3,6
"""충분하다""vs""부족하다""…서울 주택공급 온도차 '왜?'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003679367,3,20
"전문가 ""공급대책 임팩트 예상보다 떨어져…GB해제 관건""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003603921,8,114
수도권에 신규택지 총 44곳 확보키로…주택 36만2천호 공급(종합2보),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010301275,3,8
이해찬 “주택 공급 늘려야”…그린벨트 해제에 ‘눈길’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000165622,2,7
"다급해진 당·정·청 주택 공급책 내놓았지만…""시장 인식 부족은 여전""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000414815,0,5
서울 주택공급의 '딜레마'…'불안심리 안정' vs '투기 조장',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008792127,81,405
분양 미루고 대출 막히고…서울 주택공급 비상,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002289553,4,34
"증권가, 8·27 부동산 대책 '긍정' 평가",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008776876,1,0
"오를 때 집 사면 투기세력?…""시장 문외한의 고집이 부른 부동산 인재(人災)""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000414759,2,109
서울 올 분양 58% 미뤄져… 공급부족 경고음,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003407974,3,16
9·13 부동산 대책 발표됐지만…기재위 등 국회 통과 '난항' 예고,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0008808949,417,"1,302"
"한국당 “정부 부동산 대책, 집값 올려놓고 세금으로 때려잡겠다는 것”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=056&aid=0010620116,4,2
공급 확대·거래세 인하…뛰는 집값에 부동산 정책기조 바뀌나(종합),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0010321660,133,796
소유자 “일단 버티기”… 수도권 공급 물량 여전히 부족,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001128473,20,161
[여당이 불붙인 주택공급론]이해찬의 '공급카드' 뛰는 집값 잡을까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=014&aid=0004086798,8,18
계속되는 서울 공급물량 감소 신호…집값불안 해소될까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002292100,9,34
서울 주택인허가 실적 60% 넘게 감소.. 향후 공급부족 또 올수도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004135598,3,0
[창간특집 | 대한민국 부동산 지도] 전문가 10인의 정책 오류 진단,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=262&aid=0000011660,0,6
공급이 부족한데 규제만…시큰둥한 부동산 시장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=449&aid=0000157625,4,3
"부동산시장 역학관계의 비밀, 정부는 모를까",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004324006,19,98
31부터 강화된 DSR 적용…더욱 짙어지는 부동산 관망세,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002290213,1,5
[9.21공급대책]서울공급 고작 1만호 서둘러 발표 왜…민심잡기용?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008822983,3,49
[9.13 부동산 대책]시장반응은…“실효성보다 부작용 우려”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004199368,3,2
"김동연 ""부동산 시장 불안정 때 단호·신속하게 조치""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002485180,0,1
각종 규제에도 집값 들썩이자… 결국 ‘공급 확대’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001126504,4,24
소형 아파트 공급 부족···가성비 높은 ‘주거용 오피스텔’ 두각,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003300816,0,0
[수도권] 분양물량 쏟아지는 수도권 부동산 시장 전망은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=052&aid=0001200288,0,0
"오투오빌, 부족한 서울 아파트 공급 속 신규 신축빌라 매매정보 제공",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=076&aid=0003334947,0,0
강남 집주인은 해외출장 중…부동산 애널의 경고,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010590518,76,40
공급 확대·거래세 인하…뛰는 집값에 부동산 정책 기조 바뀌나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=055&aid=0000671963,0,0
"김동연 ""부동산대책, 일관되게 취할 것…불안정하면 신속 조치""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0003616317,0,1
추가 규제 피한 대구 부동산 시장 '안도'…지방 활기 이어갈까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002278480,3,6
‘공급·세금·대출’ 3대 규제에 숨죽인 주택시장…집값 상승폭 둔화,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003605365,2,5
[부동산대책 임박]③집값 잡을 '종합판'될까?…놓쳐선 안될 이것,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003580528,4,84
[저널리즘 토크쇼J] 부동산 시장 혼란 부추기는 언론보도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=056&aid=0010622960,10,13
"[집코노미]""부동산 강사 때문에 집값 올랐다고?…문제는 아파트 공급""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004032319,54,71
‘규제의 역설’ 부동산 시장 재건축·대출 규제 애꿎은 실수요자 피해,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000060737,6,26
서울 주택공급 정비사업 비중 큰데...5년새 170곳 시장 직권으로 해제,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003421135,1,4
"[9.13 부동산 대책]다주택자 대출 원천봉쇄…""실효성은 두고봐야""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004199471,0,1
[현장르포]규제 폭탄에 숨고르기 들어간 강남 부동산...정부 대책 약빨 받나?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004085788,11,89
[뒷북경제] 부동산 투기와의 전쟁...이번에는 해결할 수 있을까?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003401872,13,77
수도권에 신규택지 14곳 이상 추가 확보…공급 부족 문제 해결될까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002479254,0,0
선대인 “부동산 세력 기 확 꺾을 정도 아냐…종부세 인상폭도 약해”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003169554,10,66
‘호가상승→매물 회수→공급부족’...서울 집값 ‘불의 고리’ 형성,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001433035,30,117
[팀장칼럼] '네 탓' 부동산 정책이 먹히지 않은 이유,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=366&aid=0000417747,6,12
수도권 신규 택지 공급 계획 내용은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001195996,0,0
[경제와 세상]공급부족론의 족쇄 벗어나야,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=032&aid=0002895694,2,0
[금융안정상황보고서] 부동산 광풍에 '영끌' 투자 ...가곗돈 960조 투입,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004097342,0,0
'여당발' 주택공급 확대 카드…주택 공급 목표 추가되나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010319400,5,1
현찰로 집 사는 사람들…고삐 풀린 서울 부동산 어찌하나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003171488,176,981
"재건축도, 신규 인·허가도 '브레이크'…2~3년 후 주택 공급 대란 우려",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=448&aid=0000257932,11,26
"[일문일답]박원순 ""여의도·용산 구상 과거 관점으로 해석…부동산 과열""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0008774260,5,8
"교보증권 ""서울, 극심한 주택 공급 부족""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010322199,0,0
주거공급 부족한 서울시..동작구 ‘동작하이팰리스’ 주목,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001470889,0,2
"원가 공개 ‘득보다 실’...“분양가 인하효과 없고, 공급 위축으로 집값 부추...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004254263,2,3
"한국당 ""9·13 부동산 대책, 중산층에 세금폭탄 안기겠다는 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0003591192,3,15
내성 키운 부동산 시장…이번엔 안정될까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002282645,1,17
