title,link,like,angry
[12·16 대책] 또나온 부동산대책…규제 효과없자 초고강도 처방,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011278990,130,970
부동산 규제의 역설… 정부가 옥죌수록 “공급 부족 우려” 집값 더 올라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=469&aid=0000451791,11,83
"부동산 대책 무용지물?…""서울 집값 내년에도 오른다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004258133,43,368
[종합] 18번째 부동산대책…대출 잠그고 종부세 올린다,https://search.naver.com/p/crd/rd?m=1&px=335&py=1526&sx=335&sy=712&p=UCZZBwp0J1ZssfA6hjwssssstGK-029848&q=%EC%84%9C%EC%9A%B8%26%EB%B6%80%EB%8F%99%EC%82%B0%26%EA%B3%B5%EA%B8%89%EB%B6%80%EC%A1%B1&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=jQWeSInoztxZOv9zJle1%2BQ%3D%3D&time=1581319384487&bt=14&a=nws*j.nav&r=16&i=88000107_000000000000000004258133&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D015%26aid%3D0004258133,43,368
[따져보니] 2년반 동안 18번 부동산대책…盧정부 '닮은꼴',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=448&aid=0000288292,2,431
"박원순도 부동산 때리기 가세···이번엔 ""보유세 3배 올려라""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=025&aid=0002961395,16,376
[서양원칼럼] 무능한 `부동산결기`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=009&aid=0004488600,42,0
"‘표 떨어질라’, 김현미 앞에서 부동산 대책 우려한 여당 의원들",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=005&aid=0001269999,3,89
"[생방송 심야토론] 초강력 부동산 대책, 집값 잡힐까?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010775832,0,2
[특집 | 12·16 부동산대책과 투자자의 선택] ‘내 집 마련 계획’ 바꿔야 할...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=037&aid=0000027234,0,2
서울 아파트 수급난 '7년來 최고'…공급부족 논란 지속,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009617875,3,18
"[식후땡 부동산] 12·16대책 전세로 불똥, 품귀에 1억 뜀박질…""내년 서울 아...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004263253,2,1
"“공급대책 없는 초강수, 부작용 우려… 총선때 중산층 표 다 떠나보낼 셈이냐...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003259549,13,173
"교보증권 ""내년 하반기 이후 부동산 가격 하락전환 전망""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011280465,4,4
[주간부동산시황] 12.16대책 이후 관망세…집값 상승세는 계속,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002372029,3,3
"장기보유 주택 양도세 중과 6개월 유예…""공급 숨통 트일 듯""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009609883,3,5
"[결산2019] 잡히지 않는 집값…부동산 대책, 또 대책",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011283713,0,0
2020 ‘庚子年’ 경제·재테크 전망 Part Ⅲ 부동산| 공급대책 미흡… 반짝 조...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=009&aid=0004490171,0,0
[박종면칼럼]우리는 어쩌다 '부동산공화국'이 됐나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004328834,1,0
[이슈인사이드] 靑 참모진 집값 평균 3억 증가? 부동산 안정 맞나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001376055,0,44
[줌 인 해외부동산] 2020년 美주택시장 `쾌청`…中·유럽은 신중 접근을,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004489736,3,0
18번째 부동산 대책 시장 반응은…“공급없는 규제는 시장 못이겨”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0003051456,0,29
"집값 급등에 정부 조급증…'역대급' 12·16 부동산 대책, 5大 허점",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004590811,6,43
"""정부 규제가 집값 폭등 불렀다""…부동산 전문가 50인 긴급설문",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004257678,95,"2,312"
'다탄두 폭탄' 퍼붓지만... 공급대책 없어 집값 잡기 미지수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=469&aid=0000449224,5,192
"궁지 몰린 '홍남기 기재부'의 부동산 대책...시장은 ""오락가락 정책 혼란""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000458283,2,15
[주간 이슈] 문 정부 18번째 집값 대책…“부동산과의 전쟁 성공할까”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=088&aid=0000625368,4,7
부동산 규제에도…대구 분양시장 연말까지 '후끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004590314,7,120
"[일문일답]김현미""공급 우려, 공포마켓팅""…홍남기 ""불로소득 허용안해""",https://search.naver.com/p/crd/rd?m=1&px=319&py=1415&sx=319&sy=712&p=UCZZ%2Fdp0Jywss63dqV8ssssssKo-113642&q=%EC%84%9C%EC%9A%B8%26%EB%B6%80%EB%8F%99%EC%82%B0%26%EA%B3%B5%EA%B8%89%EB%B6%80%EC%A1%B1&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=jQWeSInoztxZOv9zJle1%2BQ%3D%3D&time=1581319494367&bt=14&a=nws*e.nav&r=11&i=88000385_000000000000000004590314&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D277%26aid%3D0004590314,7,120
[12·16 부동산 대책] 서울 13개 구 무더기 지정... 동 단위 지정 원칙 2개월...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003666989,2,62
공급위축 우려 속 강행하는 민간택지 분양가 상한제… “집값 잡기 어려워”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000445678,20,101
"박원순 ""부동산, 어느 국가나 깊이 개입…시장(市長)인 제게 맡겨달라""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002568313,4,119
"[12.16 부동산대책-Q&A] ""이번 대책으로 과도한 집값 상승 기대감 사라질 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002370998,0,0
[한마당] 시장에 맞선 부동산정책,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=005&aid=0001269113,13,0
‘반대여론·공급위축’ 우려에 한 발 물러선 분양가상한제,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001244890,6,12
민간 상한제로 노무현 정부 부동산 대책 판박이 완결…결말은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000440669,1,14
“다주택자 집 팔아라” 압박…文정부 18번째 고강도 카드 [사상 최강 12·16...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003422604,21,280
[김경래의 최강시사] 박원순 “부동산공화국 만든 장본인들이 반성은 안하고 ...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010774707,6,62
<12ㆍ16 부동산대책 후폭풍>규제 → 거래절벽 → 집값상승 → 세금폭탄…악순...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002411282,6,12
공급 부족 서울 핵심지 재개발 퇴짜 놓은 김현미…집값 더 자극할수도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002570048,10,124
"시장은 공급부족 불안감 커져, 결국 집값상승 불만 질렀다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001613666,1,5
[12·16 부동산대책] “초강력 카드지만 매물 유도책 부족...풍선효과만 키울...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003667102,3,4
새 아파트 공급부족 신호에…마포 전용 84㎡ 18억 돌파,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001613324,5,2
"국토부 박선호 차관 ""참여정부와 다른 상황...분양가상한제로 공급부족 없어""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004323402,2,67
공급불안 심리가 낳은 서울 주택시장 3題,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001612812,2,10
부동산 시장 '동맥경화'…서울 아파트 거래 '급감',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009589610,19,23
"[전문가 전망]""서울 집값, 어깨까지 왔다…추가 규제, 부동산 자극""(종합)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004590173,3,21
"서울 집값 최고조인데…""부동산 자신있다""는 文, 주머니 속 남은 카드는",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002568635,1,259
아파트 '공급 절벽' 코앞에… 이 줄 더 길어진다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003492309,16,35
[이슈&탐사]“문재인정부 부동산 정책을 완전히 가지고 놀더라”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001260028,14,399
<12ㆍ16 부동산대책 후폭풍>규제 → 거래절벽 → 집값상승 → 세금폭탄…악순...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002411282,6,12
공급 부족 서울 핵심지 재개발 퇴짜 놓은 김현미…집값 더 자극할수도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002570048,10,124
"시장은 공급부족 불안감 커져, 결국 집값상승 불만 질렀다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001613666,1,5
[12·16 부동산대책] “초강력 카드지만 매물 유도책 부족...풍선효과만 키울...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003667102,3,4
새 아파트 공급부족 신호에…마포 전용 84㎡ 18억 돌파,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001613324,5,2
"국토부 박선호 차관 ""참여정부와 다른 상황...분양가상한제로 공급부족 없어""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004323402,2,67
민간 분양가상한제로 노무현 정부 부동산 대책 모두 되살려,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003466676,18,551
민간 분양가상한제로 노무현 정부 부동산 대책 모두 되살려,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003466676,18,551
공급불안 심리가 낳은 서울 주택시장 3題,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001612812,2,10
부동산 시장 '동맥경화'…서울 아파트 거래 '급감',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009589610,19,23
"[전문가 전망]""서울 집값, 어깨까지 왔다…추가 규제, 부동산 자극""(종합)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004590173,3,21
"서울 집값 최고조인데…""부동산 자신있다""는 文, 주머니 속 남은 카드는",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002568635,1,259
아파트 '공급 절벽' 코앞에… 이 줄 더 길어진다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003492309,16,35
[이슈&탐사]“문재인정부 부동산 정책을 완전히 가지고 놀더라”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001260028,14,399
서울 27개동에 분양가상한제…풍선 효과·공급부족 우려,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=448&aid=0000285742,0,66
서울 27개동에 분양가상한제…풍선 효과·공급부족 우려,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=448&aid=0000285742,0,66
석달만에 3억… 공급부족 공포에 치솟는 분양권 호가,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000446357,21,105
<민간 분양가 상한제 도입>핀셋 예상깨고 적용지역 확대… 서울·수도권 공급...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002399660,6,23
[맞장토론] 9·13 부동산대책 시행 1년…시장 평가는?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=437&aid=0000219801,2,16
"이은재 ""문재인 정부 부동산 정책은 '실패한 정책'""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=047&aid=0002248900,6,4
"""공급해법 빠져 효과 제한적"" vs ""다주택자 매물로 단기안정""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004483443,6,17
"서울시, 역세권 청년주택 물량 최대 70% 시세반값 공급",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000199088,0,0
[이슈인사이드] 분양가 상한제 발표...부동산시장 영향은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001362499,0,0
분양가상한제가 공급을 줄인다고?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=006&aid=0000098838,13,13
文정부 부동산정책의 끝없는 헛발질,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=262&aid=0000012553,0,45
'부동산 열기' 이동네까지... 포천·양주·의정부도 들썩,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000453306,32,80
"김현미 국토 ""'분양가상한제 → 공급 부족' 주장, 공포마케팅""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0004293130,10,79
"박원순, “부동산 시장에 맡겨야” 野에…“저한테 맡기라는 것”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=025&aid=0002953905,1,35
분양가 상한제 시행에 공급부족 논란 '후끈'…누구 말이 맞나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010996206,1,53
"민간 분양가 상한제 도입?…""집값 안정"" VS ""공급 부족""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=079&aid=0003246593,25,46
"""양도세 완화 의미·중장기 공급우려 여전"" 12·16 대책 전문가 평가는",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004590348,0,4
"[12.16 부동산대책] ""급한 불은 끄겠지만...추가 상승 가능""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000831818,1,9
집값 잡힐까…공급부족·청약과열·풍선효과 가능성도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=161&oid=422&aid=0000400092,4,19
[부동산 이슈 Briefing] 서울시 도시재생 정책이 초래한 수급 불균형…정비구...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000064142,1,8
"우물쭈물하다 뒤늦게 한남3구역 규제 나선 정부… ""공급 위축으로 집값 더 오...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000452887,6,96
"박원순 ""집값, 서울시장에게 맡겨라...부동산 보유세 도입""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=215&aid=0000825266,2,111
부동산을 모르는 문재인 대통령,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=047&aid=0002247610,1,19
박원순 “부동산 국가 개입 당연…보유세 도입해야”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=056&aid=0010765363,1,2
[사설] 투기 탓만 하는 부동산 대책으론 집값 급등 못 막는다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=015&aid=0004258530,34,14
"상한제 역설, 집값 잡기는커녕 외곽까지 부동산열풍 부추겼다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004585054,13,138
"[‘백약이 무효’ 부동산, 내성만 키웠다?] 1. 문재인 정부 집값 잡기, 성적표...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000198303,2,102
<12ㆍ16 부동산대책 후폭풍>‘정책 성공적’ 靑 근본인식 문제… 지지층 결집...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=021&aid=0002411454,1,3
집값 불씨 지역 ‘융단폭격’… 공급부족·청약쏠림 부작용 우려,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003412035,2,20
"[2020 부동산 시장 대전망] ""1억 이하 서울 투자처 있다…대혼란기 소액투자 ...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000828297,9,17
“분양가상한제 공급부족 키울 수도”…서울 집값 상승 계속될까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002344681,5,25
"'분양가 상한제' 확대 적용…""새 아파트 부족에 집값 더 오른다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004420763,6,27
"""'핀셋 분양가상한제'…공급불안 완화해 집값 안정에 영향""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0004226212,0,7
당장은 집값 잡겠지만… ‘공급부족’ 부메랑 우려,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002396298,17,131
5년 만에 서울 아파트 공급 꺾인다…2년 뒤 ‘반토막’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=449&aid=0000182718,8,35
주택보급률 100% 밑도는데…미진한 서울시 공급안,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000434052,1,4
분양가 상한제만으론 부족하다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=002&aid=0002097833,26,33
"김현미 ""부동산 과열 되면 민간택지 분양가 상한제 검토""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003576525,2,23
"9.13 대책 1년, 부동산 시장 양극화 커졌다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000808147,9,68
‘전매제한 10년’ 투기 억제… 서울 30만 가구 공급 사실상 막혀,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0003021005,16,37
"부동산114 “하반기 아파트시장, 하향 안정‥서울·수도권은 보합""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000437319,1,2
부동산 큰손들은 왜 ‘물류센터’에 꽂혔나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=050&aid=0000051794,2,0
"공급부족 불안심리 건드린 국토장관 탓?…분양가상한제, 서울 집값에 기름",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000444162,12,350
"전문가들 ""공급불안 잠재우고 투기수요에 경고 날린 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004303372,2,4
“공급 부족…서울 집값·전셋값 내년에도 오른다”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=025&aid=0002950454,6,27
"서울 부동산 떨어지긴 했나?…""30% 오르고 2% 내려""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000438076,26,64
"[취재N팩트] 서울 27개 동 분양가 상한제...""집값 안정"" vs ""공급 부족""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001362928,1,6
2020년 부동산시장 전망 및 내 집 마련 전략 [부동산 1분 클리닉],https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=468&aid=0000601167,0,0
집값 누를수록 더 튄다…부동산 규제 6大 역설,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000063809,1,5
"[하반기 전망]서울 부동산 '보합권' 우세…""정책변수가 열쇠""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009316227,2,4
[부동산] 전월세상한제는 정답이 아니다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=053&aid=0000026610,0,0
부동산 전문가 7인 내년 전망은…'상승론' vs '조정론' 비등,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009584715,3,17
분상제·종부세에도 매물 부족… 서울 아파트값 상승폭 더 커졌다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002410460,21,11
[사설]부동산 공유제 하자니 사유재산 부정하겠다는 건가,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=011&aid=0003668425,1,9
[뉴스&분석] 공급절벽 쇼크…서울아파트 절반 9억 넘어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004472612,30,705
추석대목 9월 5만2000가구 공급폭탄… 분양가상한제 역설,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004286949,3,2
[사설]현금부자만 집 사라는 부동산정책 이게 정상인가,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=011&aid=0003667790,2,2
미분양 아파트까지 다 팔린다… 공급부족 우려에 '택지 불패' 학습효과도 한 ...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000443707,33,13
부동산 정책에 움찔… 8월까지 분양실적 36% 그쳐,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003238942,2,5
건설사 밀어내기 현실화… 9월 전국 5만2608가구 공급폭탄,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004287139,2,0
“집값 안정” vs “공급 부족”…분양가 상한제 카드 실효성은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000188567,1,27
[시론] 시장과 따로 노는 文정부 부동산정책,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=029&aid=0002568803,12,3
"부동산PF 대출 강화, 주택 시장 '공급절벽' 오나…오피스텔 직격탄",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004585044,0,1
[부동산 Eye] 집값 자극하는 '물량절벽' 공포…규제 악순환 고리 풀어야,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004577432,7,74
규제가 되레 매수세 불러… 부동산 큰손 `원정투자` 극성,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002569821,4,7
"[부동산 시장, 죽여야 산다?] 3. “서울 집값 안정” VS “시장 혼란”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000191489,2,3
[매경시평] 시장 무시한 부동산규제가 재앙 부른다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=009&aid=0004482690,13,2
재개발도 '개발이익 환수' 검토…주택공급 발목잡나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004315236,24,239
