title,link,like,angry
상한제 발표 'D-2'…내릴 기색없는 아파트값,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010600233,309,606
서울 표준주택 공시가 17.75%↑…15억 초과 고가주택 정밀 조준(종합2보),https://search.naver.com/p/crd/rd?m=1&px=335&py=1087&sx=335&sy=892&p=UB%2FOOwp0YiRssBjkbCCssssstUh-239313&q=%EA%B0%95%EB%82%A8%EA%B5%AC%26%EC%9E%AC%EA%B0%9C%EB%B0%9C%26%EC%9E%AC%EA%B1%B4%EC%B6%95&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=X2Aisv1M6SIvNzZdAOr8bg%3D%3D&time=1581243777892&bt=22&a=nws*h.nav&r=9&i=880000D8_000000000000000010600233&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D001%26aid%3D0010600233,309,606
이달 전국서 4만3천가구 공급,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003485407,3,219
"""김수현의 과천, 김의겸의 흑석동… 일부러 빼줬나""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004458584,0,0
"김현미 ""분양가 관리 회피지역, 상한제 대상 무조건 지정""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=025&aid=0002953814,6,101
“10년 뒤엔 3배 올라” 7000가구 ‘상한제 마시멜로’ 유혹,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004222303,3,1
5월에만 6만2000가구 쏟아진다...2000년 이후 역대 최대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004247602,1,12
"[식후땡 부동산] 청약으로 어려운 내집 마련, 어렵게 집사도 세금 압박",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003654431,0,0
개포지구 재건축 첫 분양…신반포자이 흥행 이어갈까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002568863,0,0
“겨울 비수기 없다” 12월 전국 1만9660가구 분양…지난해 대비 67.5%↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011012757,32,106
분양가 상한제 발표 D-1…반응 엇갈린 서울 아파트 시장,https://search.naver.com/p/crd/rd?m=1&px=307&py=1414&sx=307&sy=892&p=UB%2FOmwp0J1sssCDuT4CssssstrN-491536&q=%EA%B0%95%EB%82%A8%EA%B5%AC%26%EC%9E%AC%EA%B0%9C%EB%B0%9C%26%EC%9E%AC%EA%B1%B4%EC%B6%95&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=X2Aisv1M6SIvNzZdAOr8bg%3D%3D&time=1581243801135&bt=22&a=nws*e.nav&r=11&i=880000D8_000000000000000011012757&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D001%26aid%3D0011012757,32,106
상한제 앞두고 서울 전역 집값 상승폭 확대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004406872,172,484
전매기간 늘려도 '로또 아파트'는 결국 현금 부자들의 몫? [김현주의 일상 톡...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003388616,21,180
"""상한제 전에""...후분양 앞당기는 과천주공1",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003587941,8,11
이명희 회장 집 101억 올랐다... 초고가주택 공시가격 현실화,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=047&aid=0002215528,4,7
도시정비사업 분양 단지 5년째 ‘승승장구’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004503709,0,0
강남구 `디에이치아너힐즈(개포주공3단지)` 최근 매매 실거래가는?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003893297,0,0
"""상한제 따른 공급 축소 없다""…국토부 자신감의 근거는?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000440867,6,31
경제 망치는 분양가상한제,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000062993,6,28
서울 주택가격 오름폭 확대…아파트·단독 강세 지속,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011054830,14,45
"서울 아파트값, 33주만에 보합 전환",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004252042,5,5
앞 뒤 안맞는 분양가 상한제…자기모순 빠진 국토부,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001569142,44,326
[부동산캘린더] '보문 리슈빌 하우트' 등 4767가구 청약,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000444004,0,0
줄줄이 밀리는 서울 공급,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004374422,0,5
회사 가까운 곳에 내집 마련 어때요,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003254035,0,0
"""부산, 살아있네""...해운대 집값 상승률 8년만에 최고",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009570736,2,2
서울 27개 동 분양가상한제 시행하지만…핀셋 지정? 되레 정부의 족집게 과외...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000063827,0,0
추석 이후 가을 분양 큰 장… 전국 4만6700가구 쏟아진다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003239516,0,1
[한주의 부동산]‘분양가상한제’에 일정 ‘연기’…12월 분양물량 2배 넘게 ...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=241&aid=0002985233,0,0
"11월 예정 분양물량 중 절반만 공급…""분양가상한제 적용지 발표 눈치 영향""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004474135,0,0
"'상한제' 앞둔 서울 아파트, 매물 품귀·호가 상승 이상현상",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=057&aid=0001393153,12,11
서울 주택가격 오름폭 확대…아파트·단독 강세 지속,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010738674,12,26
상한제 발표로 서울집값 `숨 고르기`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004410135,2,7
'똘똘한 한채' 찾아 옮겨온 강남 새 아파트 '웃돈' 57% 붙어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009389130,7,13
분양가 상한제 각의 통과… 조만간 대상지역 낙점,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003407733,2,1
분양가 상한제 각의 통과… 조만간 대상지역 낙점,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003407733,2,1
연말까지 서울서 5200여 가구 분양…정비사업 물량 5배↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002553840,0,0
서울 주택가격 오름폭 확대…아파트·단독 강세 지속,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=055&aid=0000755923,1,0
'희소가치' 서울 새 아파트…연내 2311세대 일반분양 예정,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009552844,0,1
관리처분인가 단지 분양가상한제 내년 4월까지 유예,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001245021,5,28
"[식후땡 부동산] ""땅값 상승 인정 못한다"" 공개토론 하자는 정부…집 없는 게...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004252641,1,143
분양가 상한제 피한 서울 정비사업 물량 관심 집중,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=025&aid=0002936913,6,3
상한제 피하려 '분양 밀어내기'···올 가을 9만가구 쏟아진다,https://search.naver.com/p/crd/rd?m=1&px=335&py=1436&sx=335&sy=892&p=UB%2FO2wp0JywssBZhZa8ssssstdV-093874&q=%EA%B0%95%EB%82%A8%EA%B5%AC%26%EC%9E%AC%EA%B0%9C%EB%B0%9C%26%EC%9E%AC%EA%B1%B4%EC%B6%95&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=X2Aisv1M6SIvNzZdAOr8bg%3D%3D&time=1581243882968&bt=22&a=nws*j.nav&r=12&i=880000F2_000000000000000002936913&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D025%26aid%3D0002936913,6,3
"'로또 분양가상한제'···당첨되면 반포 20억, 용산 10억 번다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=025&aid=0002951708,11,55
"이혜훈 의원 ""관리처분인가 단지 분양가상한제 유예 환영""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004303546,33,16
"""문의 전화도 거의 없어요""…반포동 재건축 열기 '주춤'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003609038,2,0
"""집값 잡는다""vs""더 오른다"" 분양가상한제 앞두고 기싸움 '팽팽'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0004135130,20,62
종부세 부담에도 서울 아파트값 '더 올랐다',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=076&aid=0003506373,0,1
서울 아파트값 7주째 ↑… 분양가상한제 여파 상승폭은 둔화,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004277617,8,8
"'나홀로 질주' 강남 재건축 ""구원투수 못되고 양극화만…""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003663525,4,0
불황에 강한 ‘로또 아파트’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000062470,0,0
"""명백한 재산권 침해""… 더 거세진 반발",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002565375,5,38
민간 분양가상한제의 '역설'…불안심리 타고 청약과열 부작용 키워,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000442134,1,14
[집코노미] '임대후 분양' 안 된다면서…근거는 다른 국토부·서울시,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004222203,3,21
내달 전국서 2만여가구 ‘분양’…수도권에 ‘절반’ 집중,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004521477,0,1
'분양가 상한제' 확대 시행 임박…희비 엇갈린 부동산시장 [일상톡톡 플러스],https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003384702,8,47
분양가상한제 ‘첫 타깃’ 6일 결정… 반포동ㆍ한남동 등 거론,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=469&aid=0000436455,6,19
"상한제發 공급 풍년..수도권 1,000가구 이상 대단지 줄이어",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003626236,2,6
"文정부, 부동산 잡았다고?… 가격 상승 속도 前정부의 2배 [이슈 속으로]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003418375,17,"1,178"
분양가 5000만원 바라보는데… 멈추지 않는 강남 로또청약 열풍,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002554021,4,6
'사물인터넷＋주거시설' 본격도입… 얼굴인식 출입시스템까지,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000452342,0,0
상한제지역 발표 당일 잠실엘스 전용 59㎡ 16.8억 신고가...누르면 더 튀는 시...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003648633,15,2
서울 8개구 27개동에 분양가 상한제 적용…강남4구·마용성 겨냥,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=629&aid=0000003167,0,0
‘3인3색’ 서울시장 후보의 재건축 공약은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000322225,5,2
2분기 강남3구 아파트 3천가구 분양…전년 17배 수준,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010740133,4,2
"""시세차익 최대 10억""…상한제 발표후 강남 첫 분양",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004306848,4,45
"분상제 후폭풍…“당첨차익 10억” 청약 열풍, 새 아파트 꿈틀",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=353&aid=0000035436,0,43
"[2016 중소기업경영인 대상] 해승종합건축사사무소, 재건축·재개발 건축설계...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002788269,1,0
"文 ""집값 안정"" 자신했지만…상한제 `엄포`에도 21주째 상승",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002568964,4,34
"아파트 분양가상한제, 서울 극소수 지역만 '찔끔' 지정",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=047&aid=0002245820,0,5
건설업 한파 속 분양가상한제 '찬물'…은행까지 '비상',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002363595,2,17
밀어내기 분양… 전국 6.9만가구 풀린다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002552372,1,1
"상한제 적용 27개洞 발표…전문가 ""풍선효과·시장왜곡 우려""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004567447,7,116
6일 상한제 적용지역 발표…반포·개포·흑석·한남 등 거론,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004456077,2,24
"""한집당 1억 더 낼판"" 개포1·잠실진주 분담금 폭탄",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004458808,87,282
정부 규제 이어져도 서울 21주째 상승…부산·울산도 올라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004468128,0,1
새 아파트 속속 들어서니 마포·성동 집값 '껑충',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004222879,27,53
"동 단위 핀셋 지정…최고강도 점검, 어떤 의미?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010760963,1,1
2분기 수도권에서 10대 건설사 아파트 1.7만 가구 일반분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002520142,0,1
분양가상한제 공론화 석달···서울 25區 아파트 다 올랐다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003631305,5,9
"""통합10년 LH, 시너지 내며 공기업 혁신…공공플랫폼 역할 수행""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011095715,2,2
"분양가상한제 피한 서울 정비물량, 연말까지 5300여세대 공급",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004463518,3,0
9월까지 전국 3만 5000가구 쏟아진다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004456493,0,1
[부동산 Eye] 집값 자극하는 '물량절벽' 공포…규제 악순환 고리 풀어야,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004577432,7,74
"[2보] 정부, 강남4구+마용성 등 서울 27개동 분양가 상한제 지정",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004458581,8,76
"12월 전국 4만2736가구 분양, 전년比 137%↑…수도권서 2.7만 가구 풀린다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004581998,2,0
"분양가상한제 서울 예상지역 대부분 포함, 과천·분당 빠져",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004458670,3,0
서울 아파트값 30주 연속 하락…낙폭은 28주 만에 최저,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010709601,0,0
[단독]서울에서 가장 비싼 역세권 ‘신반포역’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=032&aid=0002966101,3,3
최고의 투자 비법 '갭투기' 비밀,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=002&aid=0002106419,11,30
'매물부족·풍부한 유동성' 서울 아파트값 21주 연속 상승,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004576497,3,5
서울 아파트값 30주 연속 하락…낙폭은 7개월 만에 최저,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=055&aid=0000736831,1,1
"""이 정권 안에는 안 한다""…버티거나 포기하거나",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=214&aid=0000991814,7,67
"강남3구 재산세, 전체 38%… 강남·북 차 14배",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004501041,5,2
'강남 조이기' 불구 서울 집값 상승세…추가 대책은 언제?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009372552,24,47
매물 사라지자 문턱 높아진 법원경매... 아파트 낙찰가율 신기록,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003662962,2,20
12월 아파트 1만9660가구 분양…절반은 수도권에 집중,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000595825,0,0
[단독] 상한제發 공급위축 ··· 서울시도 국토부에 우려 표명,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003612660,67,31
서울시 재산세 `강남 2962억 vs 강북 213억` 14배差,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004425157,8,23
‘음주운전 처벌강화’ 발의하고 음주운전한 이용주,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=021&aid=0002370573,2,55
"[마켓인사이트] 역삼동 옛 르네상스 호텔, 38층 쌍둥이 빌딩으로 재건축…VSL...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003636999,7,0
‘순간의 아파트가 평생을 좌우했다’ 집에 인생 건 2030,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=036&aid=0000042358,2,28
분양가 상한제 비웃는 서울... 과천•부산은 ‘고공행진’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=469&aid=0000442209,2,2
‘규제의 역설’ 서울 아파트값 9·13대책 이후 최대 상승,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000595937,3,2
'버틸까' vs '지를까'…분양가상한제 예고에 분양시장 혼란,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009418788,0,2
비수기 청약열기 후끈…주말 전국 견본주택 9만명 '북적',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=123&aid=0002209414,1,0
[단독] 분양가상한제 소급 적용땐 서울 114곳 대혼란,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003586686,28,55
대구 비켜 간 분양가 상한제…부동산 업계 안도의 한숨,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=088&aid=0000619494,1,5
“상한제 前 털자”…올 4분기 분양물량 2배 ‘훌쩍’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004496679,0,0
"법원 경매로 나온 서울 아파트 낙찰가율, 올해 들어 최고치",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=057&aid=0001400411,0,0
추석 이후 가을분양 큰 장…4만6700가구 풀린다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004462408,0,0
"후분양 성공할까···‘과천 푸르지오 써밋’ 분양가, 평당 3998만원",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=032&aid=0002953193,4,5
헬리오시티 보류지 5가구 일괄매각…78억600만원에 낙찰,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010990975,1,8
9월까지 전국 3만5000가구 쏟아진다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002349424,1,2
둔촌주공 등 상한제 유예단지 시세 급등…매물 자취 감춰,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004441413,16,33
"하반기 수도권 분양시장, 정비사업 주도…3만6천 가구 공급",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002351865,0,1
분양가상한제 '패키지 규제'될듯…서울 아파트 가격 전망은,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000802351,5,38
"서울 집값 바닥이라고?…""하방 압력 여전""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009273065,29,15
"[르포]""7억 차익 기대"" 래미안 라클래시 견본, '가점·현금부자' 모였다(종합...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004539592,1,0
"상한제 앞둔 서울 아파트값, 16주 연속 올라…전세는 상승폭 확대(종합)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009511738,2,9
수서역세권 공공주택 개발에…자곡·개포동 주택시장 기대↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000198172,0,0
'상한제 역설'…강남 아파트 3.3㎡당 '1억 시대',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004215783,82,318
정시확대·불수능···학군 지역 찾는 맹부맹모,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003656506,0,0
[실시간 거래]강남 재건축 아파트 고분양가에 대치동 은마아파트도 거래 훈풍...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003718542,0,0
"'모호한 적용 기준' 국토부, 분양가상한제 '논란 불씨'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009396753,6,93
이번엔 역삼 5억 로또 아파트…현금부자 돈잔치되나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0004218206,8,102
"김현미 ""상한제 지역, 숫자 제한없이 지정""...공급감소 불보듯",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003628460,12,290
"[집코노미]""안 팔아요""…강남 아파트 돈 있어도 못산다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004224380,174,687
7월 서울 주택거래량 ‘9·13대책’후 최대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002400832,0,2
"[단독]분양가 상한제 아파트, 55% 강남에서 나온다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=016&aid=0001575768,14,50
둔촌주공 일반분양 수익 1조 뚝...분양 앞둔 76개 단지 소급적용 '패닉',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003602197,34,33
'기생충' 지하 단칸방이 평당 1억···반포 뺨치는 한남3구역,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=025&aid=0002948825,6,23
"강남 상아2차 ""시세보다 낮춰 선분양""… 둔촌주공 ""11월 이후""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004284762,9,26
강남4구ㆍ마용성 등 27개동 분양가 ‘핀셋 상한제’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=469&aid=0000437836,11,31
'밀어내기 분양' 현실로…상아2차 등 '대어' 쏟아진다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004460757,4,0
"""규제로 공급절벽땐 집값 더 뛴다""…집 안팔고 증여로 몰려",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004432253,59,341
꿈틀대는 서울 강남 아파트값…왜?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009296378,10,9
분양가상한제 임박에도 식지 않는 아파트 매수문의,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002359226,2,2
잠실주공5단지 '최고가 경신'…분양가상한제 앞당기나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0004210805,10,27
수색 뉴타운· 강남 재건축 등 대형사 분양열기 후끈,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000250028,0,0
[토요워치] 개발호재 '마·용·성' 학원수요 쏠쏠···1기 신도시는 '주춤',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003636750,16,27
“모델하우스까지 지어 놨는데…” 분양가 규제에 난감해진 건설업계,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003221878,11,53
분양가 상한제에 종부세 압박까지… 꽁꽁 얼어버린 서울아파트 거래량,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002410013,4,19
분양가상한제 시행 예고에 2배 치솟은 서울 집값,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002550293,8,69
"분양가 상한제 울분 ""바로 옆동네와 1000만원 차이나다니…""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004459871,14,399
[전세 시황] 재개발·재건축 이주 많은 강동 등 오름세,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0002992314,1,0
새 아파트 vs 기존 아파트…지방이 가격차 더 커,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=016&aid=0001566173,0,0
재건축발 집값 상승 진정될까…전셋값은 불안 우려,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=057&aid=0001374604,2,25
"전문가 70% 이상 ""내년 집값 떨어진다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004150449,12,4
"[분양가상한 지정] “핀셋 규제 방향 맞지만, 풍선효과에 집값 조정 기대 힘들...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002362706,2,8
