title,link,like,angry
강남4구ㆍ세종시에 부동산 계엄령…文정부 주거안정에 사활 걸어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001272403,3,0
"정부, 무주택서민용 100만 호 공급…재원·부지는?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=214&aid=0000791520,4,7
규제 신호에도 ‘설마설마’하는 부동산 시장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=032&aid=0002793261,8,39
[부동산] 강남 재건축 아파트 당첨되면 3억원!,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=037&aid=0000024177,4,2
[8·2 부동산대책]서울·과천·세종 투기과열지구로 지정,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=032&aid=0002807617,3,0
"지역내 공급 부족한 희소면적 아파트, 시세·청약 '인기몰이'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003970556,0,0
"김수현 수석 ""부동산 보유세 신중히 결정할 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=047&aid=0002158116,0,1
[팀장칼럼] 금수저 투기 키운 부동산 대책의 역설,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=366&aid=0000389365,15,54
금리 인상으로 이자 연 2조 3천억 늘어…부동산도 '악재',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=055&aid=0000590630,20,6
부동산대책 이번주 '유력'…투기과열지구 카드 꺼내나(종합2보),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009445774,2,14
"이혜훈 ""문재인 정부 부동산 대책은 노무현 정부 시즌2""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0009449274,11,11
가계부채 대책에 부동산 시장 직격탄 ‘빚내서 주택 투자하는 시대’ 끝났다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000057669,2,1
"""참여정부, 부동산 수급예측 실패…수요·공급 안정 필요""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009394064,7,4
"[종합]김수현 靑 수석 8·2부동산대책 ""가격 문제 안 물러난다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0008104057,15,6
[8·2부동산대책]그린벨트 풀어 공급확대…공적임대 60% 수도권에,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002871651,3,0
[여의도에서] 설자리 잃은 '주택 공급론',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=014&aid=0003904066,2,1
"[전문가 진단]文정부 '핀셋규제' 왜 안먹힐까 ""수요 넘쳐나는 강남 공급 막아...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003172853,46,130
"[일문일답] ""공급 부족하지 않다...투기수요 억제에 초점""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000373210,1,1
"野3당 ""文정부, 盧정부 정책 재탕…부동산값 폭등 못 막아""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0009449586,140,611
[화제의 분양현장]수익형 부동산시장에 뜨는 평택 ‘미군 렌털하우스’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003110514,0,0
100만 가구 공급택지 부족 우려…재원마련도 숙제,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=422&aid=0000290178,1,0
"""文정부 부동산 대책은 전·월세 불안만 야기""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0009477222,8,15
"[문재인 당선] 부동산 정책 초점, 서민 주거안정으로 이동",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0009254035,1,3
부동산 대책 2일 발표한다…투기과열지구·다주택자 규제 유력,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002869143,433,196
"'공급 대책' 빠진 서울 도시재생, 주택공급 부족 부른다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003158929,2,4
8·2부동산대책 Q&A,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003990383,0,0
[주간부동산시황]서울 재건축 아파트값 6주만에 상승 반전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002210809,0,0
부동산 대책 약발 다했나… 서울 집값 상승률 더 커져,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001042022,16,32
아파트 공급 부족?…3년간 입주 풍년,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001300004,42,68
투기과열지구 포함 부동산 대책 이번 주 발표 '유력' (종합),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002868037,1,9
[TOPIC] LH 공공주택 후분양제 시행 파장 민간 확대땐 분양가 급등·주택공급...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=024&aid=0000057588,0,0
"野3당 ""文정부 부동산정책, 노무현 정부 시즌2 우려""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0008101182,2,2
투기과열지구 부활·양도세 강화…내일 부동산 대책 발표,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010488457,20,31
"민주당, 9월 중 주택 공급 대책 발표",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=011&aid=0003087641,0,0
'잽'만 날린 문재인 정부 첫 부동산 대책…주춤했던 집값 다시 상승세,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003795063,58,249
"로니 타마요 레나 부사장 ""주택 부족한 미국, 투자처로 유망""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003856973,0,1
공급부족 불안에…6·19 대책 ‘역부족’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=032&aid=0002804421,8,38
"바른정당, 文정부 부동산정책 토론회···""저소득 서민에게 재앙될 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0008123167,1,1
"""노무현 정부의 부동산 정책이 실패? 아니다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=002&aid=0002036949,21,1
[주간부동산시황]거래 줄었지만 서울 아파트값 상승은 여전…전주대비 0.20%↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002220000,1,0
"[은행장 전망] ""하반기 주식 양호…부동산은 신중하게""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009361669,0,0
"[2018 예산안]김동연 ""공급 과잉인데 총수요는 부족…생산적 복지투자 필요""(...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003909438,0,0
"금융·세제 전방위 규제에 부동산 '첩첩산중'…""위축 불가피""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003009710,182,91
[주간부동산시황]식지 않는 서울 재건축…8.2대책 이후 상승폭 두번째,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002222878,0,0
[8·2부동산대책 후속조치] 초과이익환수에 분양가상한제까지...강남 재건축 ...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003106014,43,19
'8월 부동산종합대책' 주요 내용과 평가는?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001041760,0,0
"[웰스투어2017] ""8.2대책으로 2년간 부동산 침체기..2020년부터 상승""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=018&aid=0003955943,1,0
"이혜훈 ""文정부 부동산대책, 노무현 정부 시즌 2""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0008100874,5,19
참여정부 부동산 정책 한꺼번에?…한계도 노출,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010489602,1,1
"김현미 국토부 장관, “집값 급등은 공급 부족 아닌 투기 세력 때문”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003057703,2,0
"[투데이] 8.2 부동산대책 시장 반응은? ""지금이라도 파시는 게 좋겠습니다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001043575,0,0
6년 뒤 서울 가구 수 감소…부동산 수요 위축되나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=374&aid=0000138297,2,0
"김동연 부총리 ""맞춤형 대응 등 3가지 원칙으로 부동산 시장 잡겠다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003853212,0,0
"알맹이 빠진 부동산 대책, 시장 혼란 가중…불확실성 장기화",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002435059,36,171
고강도 부동산 대책 정치권 반응은?...안철수 결단 초읽기,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001041930,0,0
"투기과열지구, 양도세 중과, 다주택자 대출 규제하나···곧 부동산 대책 발...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=032&aid=0002807055,0,0
"[웰스투어2017] ""부동산 시장, 아직 미분양인 지역 노려라""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003955948,2,1
"부동산 시장상황·정책, 참여정부 '닮은꼴'…文정부 '반면교사' 삼아야",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002829260,4,1
"[2018 예산안]김동연 ""공급 과잉인데 총수요는 부족…생산적 복지투자 필요""(...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003909438,0,0
"금융·세제 전방위 규제에 부동산 '첩첩산중'…""위축 불가피""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003009710,182,91
[종합]부동산 추가 대책 금주 발표 유력…'투기과열지구' 포함 여부 촉각,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008098322,0,1
[주간부동산시황]식지 않는 서울 재건축…8.2대책 이후 상승폭 두번째,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002222878,0,0
[8·2부동산대책 후속조치] 초과이익환수에 분양가상한제까지...강남 재건축 ...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003106014,43,19
"이혜훈 “문재인 정부 부동산대책, 노무현 시즌 2에 불과”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=016&aid=0001272436,1,0
'8월 부동산종합대책' 주요 내용과 평가는?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001041760,0,0
김수현 靑 수석 “강남 부동산 지극히 비정상…지금은 불을 끌 때”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0002842594,1,0
"野 “文 정부, 盧정부 정책 재탕…부동산값 폭등 못 막아”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=056&aid=0010488833,0,0
"野 “文 정부, 盧정부 정책 재탕…부동산값 폭등 못 막아”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=056&aid=0010488833,0,0
"[웰스투어2017] ""8.2대책으로 2년간 부동산 침체기..2020년부터 상승""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=018&aid=0003955943,1,0
[9·5 부동산 추가대책]돌아온 분양가상한제…공급감소·투기수요 유발 역효과...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004068636,2,0
"이혜훈 ""文정부 부동산대책, 노무현 정부 시즌 2""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0008100874,5,19
참여정부 부동산 정책 한꺼번에?…한계도 노출,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010489602,1,1
"김현미 국토부 장관, “집값 급등은 공급 부족 아닌 투기 세력 때문”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003057703,2,0
공급 부족이라더니 3년간 입주 풍년...건설사 ‘미소’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001299773,0,0
"[투데이] 8.2 부동산대책 시장 반응은? ""지금이라도 파시는 게 좋겠습니다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001043575,0,0
6년 뒤 서울 가구 수 감소…부동산 수요 위축되나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=374&aid=0000138297,2,0
6년 뒤 서울 가구 수 감소…부동산 수요 위축되나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=374&aid=0000138297,2,0
"김동연 부총리 ""맞춤형 대응 등 3가지 원칙으로 부동산 시장 잡겠다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003853212,0,0
"알맹이 빠진 부동산 대책, 시장 혼란 가중…불확실성 장기화",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002435059,36,171
고강도 부동산 대책 정치권 반응은?...안철수 결단 초읽기,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001041930,0,0
"투기과열지구, 양도세 중과, 다주택자 대출 규제하나···곧 부동산 대책 발...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=032&aid=0002807055,0,0
"[웰스투어2017] ""부동산 시장, 아직 미분양인 지역 노려라""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003955948,2,1
"[미리보는 웰스투어]""부동산 시장 휴지기…중대형 주목""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003952373,0,0
[TOPIC] 서울 주택 공급량 적정 논란 진실은? 주택보급률 높다지만 실상은 공...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=024&aid=0000057119,7,8
"김현미 국토부 장관 ""부동산정책, 투기조장자 아닌 정부가 결정"" 엄포",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008028756,116,6
[8·2 부동산대책]수도권 그린벨트 풀어 공공택지 개발...5만가구 규모 신혼희...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003084377,9,4
"이혜훈 ""文 부동산 대책, 노무현 정부 시즌2 같아""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=277&aid=0004047136,5,23
"이혜훈 “부동산 대책, 공급 부족이 본질… 6·19 대책은 실패 결론”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=020&aid=0003084393,2,5
[2기 부동산 아카데미 클럽]③ PB도 모르는 부동산의 기술,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000380472,0,0
"""전세 한번 더""…잇단 부동산 대책에 전셋값 '들썩'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003923557,45,126
[특집 | 8·2 부동산대책 그 후] 집값 안정? 키는 실수요자가 쥐고 있다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=037&aid=0000024080,1,0
"“강남 집값 상승세, 공급 부족 아닌 투기 수요 때문”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=032&aid=0002802291,6,31
"김현미 장관 ""부동산과열 심화되면 추가 조치 취할 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002827810,1,1
"""부동산 추가 대책, 심리적 위축 있을 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001041762,0,0
[화제의 분양현장]수익형 부동산 블루칩 ‘미군 전용 렌털하우스’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003084894,0,0
"6.19 대책 바로미터, 수도권 1만8000여 가구 공급",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003076755,0,0
"바른정당 이혜훈 대표 ""부동산대책 노무현정부의 시즌2 불과""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=014&aid=0003853149,1,0
'분양가 상한제' 2년 6개월만에 부활…공급부족 사태오나(종합),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003916150,11,7
"이혜훈 ""文정부 부동산 대책, 노무현 정부 시즌 2""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=005&aid=0001014470,0,1
"칼 겨누는 정부, 숨죽인 부동산",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003073097,15,18
[돈되는 부동산] 확 바뀐 청약제도…실수요자 전성시대 왔다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004055407,3,2
"[리포트 인터뷰] 홍춘욱 ""공급감소에 집값 오를것…전월세 수요자 타격""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000381479,8,4
"[주거복지로드맵 남은 과제]'공급 부족론' 외면하더니 공공분양 확대, 왜?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004130040,3,0
수술대 오른 '청약제도'…공급부족 논란 재점화,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=374&aid=0000134926,0,0
"""부동산 단기 충격 불가피…장기 집값 안정엔 '물음표'""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000378489,4,1
"8·2 부동산 대책, '전월세 시장'에 미칠 영향은?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=374&aid=0000137302,1,0
"이혜훈 ""문재인 정부 부동산 대책은 노무현 정부 시즌2…공급규제 풀어야""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001157232,1,1
[8·2 부동산대책]대출 묶고 양도세 중과..다주택자 투기 원천봉쇄 노려,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003889363,10,3
"손병석 차관 - 8.2 부동산대책 핵심 총정리 ""걱정말아요, 실수요자""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001041932,4,2
8·2대책에 부동산 시장 '혼란'…벌써 '풍선효과'까지,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=374&aid=0000136980,0,3
[매경데스크] 부동산 정책 `백년대계` 시작하자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=009&aid=0004045685,0,0
"한승희 국세청장 후보자 ""부동산 다주택자 전수조사 검토""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=055&aid=0000543182,7,0
[연금형 부동산 투자] 기준금리 인상 부동산시장에 충격 없다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=123&aid=0002174113,0,0
[비하인드 뉴스] 8·2 부동산 대책 이후…'바빠진 강남',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=437&aid=0000160053,15,10
부동산 광풍 왜? 공급부족·학습효과(참여정부 부동산 정책)·저금리 지속 합...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000057024,2,1
"""6·19 부동산 대책 후 서울 아파트값 1.26% 올랐다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=374&aid=0000135872,0,0
"야3당 ""文정부 부동산 대책, 반시장적…盧정부 정책 재탕""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001157298,1,0
3일부터 DTI 강화…부동산 긴장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003971308,2,0
참여정부 부동산 정책과 차이점은?…사각지대는 여전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010489494,56,235
투기세력 과열 주범 지목…부동산 전망은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=448&aid=0000214418,3,7
"김현미, 취임일성서 “6·19부동산대책, 투기세력에 보내는 1차 메시지”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=032&aid=0002797676,2,0
수요 치우친 8·2대책…공급은요?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001273024,3,8
"""대출 조이면 재건축 거래 위축될 듯…풍선효과 피하려면 공급확대 필요""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000372248,13,61
"김동연 부총리, “부동산 투기 용납 안 해···집값 서울 지역 공급 부족 큰...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003083962,0,0
서울·강남 집값·공급‘관계의 딜레마’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001277846,0,1
“강남 급등 공급부족 주원인… 대출규제론 한계”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002322408,0,3
"이혜훈 “文정부 부동산대책, 집값 폭등했던 盧 정부 시즌2 반복 않길”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=020&aid=0003084445,0,0
[생생경제] 부동산대책 리츠같은 대책 없인 지속적 풍선효과,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001024161,0,0
"바른정당, 文정부 100일 토론회…""부동산 정책, 서민에게 재앙""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=079&aid=0003000767,3,4
[취재N팩트] 6·19 부동산대책 3주...서울은 다시 '꿈틀',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001032245,1,0
가계부채 종합대책' 이후 부동산 시장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000580295,0,0
